BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
2,15000,805,1,Kodambakkam,5,2,Bachelors/Family,2
2,14000,800,2,"Vetri Nagar, Perambur",5,1,Bachelors,2
2,28000,2300,2,Velachery,5,2,Bachelors,2
2,9500,1200,1,"Moulivakkam, Moulivakkam",5,2,Bachelors/Family,2
3,16000,1200,2,"Ayyappa Nagar, Pallavaram",5,2,Bachelors/Family,2
4,120000,4000,1,Perungudi,5,2,Bachelors,4
3,20000,1500,2,Oragadam,5,1,Bachelors/Family,2
1,21000,500,2,Pallavaram,5,2,Bachelors/Family,1
2,22000,1050,1,Velachery,5,2,Bachelors/Family,2
4,120000,2550,2,"Adyar, Sardar Patel Road",5,2,Bachelors,4
2,15000,650,2,Kilpauk,5,1,Bachelors,2
1,5000,800,2,Kovur,5,1,Bachelors/Family,1
2,15000,1000,1,Iyyappanthangal,5,1,Bachelors/Family,2
2,19000,900,1,Choolaimedu,5,2,Bachelors/Family,2
3,37500,1475,1,"Adyar, Sardar Patel Road",5,2,Bachelors/Family,3
1,8000,360,1,Mogappair West,5,2,Bachelors/Family,1
3,45000,1600,2,"Adyar, Sardar Patel Road",5,1,Bachelors/Family,3
1,5000,550,1,Perumbakkam,5,1,Bachelors/Family,1
3,30000,1800,1,Kolathur,5,1,Bachelors,2
2,17000,1000,1,"Kesari Nagar, Adambakkam",5,1,Bachelors/Family,2
2,15000,700,1,Karapakkam,5,2,Bachelors/Family,2
1,3500,500,1,Thirunagar,5,2,Bachelors/Family,1
3,25000,1132,1,"Korattur, Jawaharlal Nehru Road",5,2,Bachelors/Family,2
3,17000,1400,2,Old Mahabalipuram Road,5,2,Bachelors/Family,3
3,22000,1400,2,Chembarambakkam,5,2,Bachelors/Family,3
2,12000,800,1,Ambattur,5,2,Bachelors/Family,2
3,10000,80,2,Pudupakkam,5,2,Bachelors/Family,2
3,10000,1000,2,"Kelambakkam, Old Mahabalipuram Road",5,2,Bachelors/Family,3
2,26000,1020,1,Vadapalani,5,2,Bachelors/Family,2
2,9000,500,2,"Vengaivasal, Medavakkam",5,2,Bachelors/Family,2
2,12000,900,1,Keelkattalai,5,2,Bachelors/Family,2
2,8500,600,2,58 block,5,1,Bachelors/Family,1
2,7000,1100,1,Old Mahabalipuram Road,5,1,Bachelors/Family,2
2,12000,1200,2,mahindra city,5,1,Family,3
2,12000,650,2,Old Washermanpet,5,1,Bachelors/Family,2
2,26000,900,1,Velachery,5,2,Bachelors/Family,2
3,13000,100,2,Ambattur railway station,5,1,Bachelors/Family,2
2,30000,1100,2,Nandanam Extension,5,1,Bachelors/Family,2
2,30000,585,1,Pallavaram,5,1,Bachelors/Family,2
2,12000,740,1,Madipakkam,5,1,Bachelors/Family,2
1,10000,550,1,Guindy,5,1,Bachelors/Family,1
2,13000,786,1,"Villivakkam, Jawaharlal Nehru Road",5,2,Bachelors/Family,2
2,13000,1100,2,Irumbuliyur,5,1,Family,2
3,40000,1500,1,Virugambakkam,5,2,Bachelors,3
3,25000,1440,2,Mahindra World City,5,2,Bachelors/Family,3
1,8000,700,1,Ayanavaram,5,2,Bachelors/Family,1
1,6000,450,1,Kallikuppam,5,1,Bachelors/Family,1
3,17000,1200,1,Velachery,5,2,Bachelors/Family,2
3,17000,1785,1,Old Mahabalipuram Road,5,2,Family,3
2,15000,1050,1,Kovilambakkam,5,2,Bachelors/Family,2
2,8500,700,1,"Tirumudivakkam, Thiruvanmiyur",5,2,Bachelors/Family,1
2,8500,450,2,"Suriyammapet, Saidapet",5,1,Bachelors/Family,1
2,11000,803,1,"Moulivakkam, Moulivakkam",5,2,Bachelors/Family,2
3,60000,1800,1,in Saligramam,5,2,Bachelors,3
2,18000,985,2,Selaiyur,5,1,Bachelors,2
4,70000,2880,1,Thoraipakkam,5,2,Bachelors,3
2,10000,850,1,Madambakkam,5,1,Bachelors,2
3,20000,1100,2,independent Apartment dhandeeshwatam nagar velachery,5,1,Bachelors/Family,2
2,16000,1100,1,Madipakkam,5,2,Bachelors/Family,2
2,10000,1500,1,"Tambaram, GST Road",5,2,Bachelors/Family,2
3,100000,1975,1,"Egmore, PH Road",5,2,Family,3
1,7000,400,1,"Saraswathi Nagar-Neelankarai, Neelankarai, E Coast Road",5,1,Bachelors/Family,1
2,17000,914,1,Adambakkam,5,2,Bachelors/Family,2
2,17000,1000,1,Velachery,5,2,Bachelors/Family,2
3,39000,1170,1,Teynampet,5,2,Bachelors/Family,2
1,6500,350,1,Mugalivakkam,5,1,Bachelors/Family,1
3,15000,1120,2,BHEL Nagar-Medavakkam,5,1,Bachelors,2
2,17000,1100,1,"Puzhuthivakkam, Madipakkam",5,1,Bachelors/Family,2
1,6800,500,1,Thiruverkkadu,5,1,Bachelors/Family,1
3,110000,1435,1,Nungambakkam,5,2,Bachelors/Family,3
1,8500,200,2,Arumbakkam,5,2,Bachelors/Family,1
3,65000,1444,1,Nungambakkam,5,2,Bachelors,3
1,7500,350,1,Kilpauk,5,2,Bachelors/Family,1
2,10000,800,1,Perumbakkam,5,2,Bachelors/Family,2
3,34000,1503,2,Ram Nagar-Nanganallur,5,2,Family,2
3,17000,1200,1,Selaiyur,5,1,Bachelors/Family,3
3,23000,900,2,"Loganathan Colony, Mylapore",5,1,Bachelors,2
1,17000,625,1,Iyyappanthangal,5,2,Bachelors/Family,1
2,8500,860,1,Vandalur,5,2,Bachelors/Family,2
2,10000,960,1,"Chromepet, GST Road",5,1,Bachelors/Family,2
2,8000,550,1,"Perungalathur, Chennai Bypass Road",5,1,Bachelors,1
3,30000,1000,1,"Egmore, PH Road",5,2,Bachelors/Family,3
1,15000,520,1,Vadapalani,5,2,Bachelors/Family,1
3,25000,1500,1,Arumbakkam,5,1,Bachelors/Family,2
2,16500,966,1,Kolathur,5,2,Bachelors/Family,2
3,40000,1400,1,Semmancheri,5,2,Bachelors/Family,3
3,15000,1300,1,Sriperumbudur,5,2,Bachelors/Family,2
3,12000,1062,1,Pudupakkam,5,2,Bachelors/Family,2
3,35000,1850,2,Thoraipakkam,5,2,Bachelors,3
2,8000,600,2,Ambattur,5,1,Bachelors/Family,2
2,11000,1000,1,Poonamallee,5,2,Bachelors/Family,2
3,20000,1065,1,Washermanpet,5,2,Bachelors/Family,3
3,17000,950,2,"Kattupakkam, PH Road",5,1,Bachelors,3
2,9000,740,1,Chitlapakkam,5,1,Family,2
2,16500,700,1,Ashok Nagar,5,2,Bachelors/Family,2
2,12000,880,2,Thiruneermalai,5,1,Family,2
2,12500,890,1,"Padur, Old Mahabalipuram Road",5,1,Bachelors,2
2,25000,1100,1,Besant Nagar,5,1,Bachelors/Family,2
2,15000,700,1,Ambattur,5,2,Bachelors/Family,2
3,14000,1155,1,Old Mahabalipuram Road,5,1,Bachelors/Family,2
3,72000,1500,2,"R.A Puram, Mandaiveli",5,2,Bachelors,3
1,10000,550,1,Ambattur,5,1,Bachelors/Family,1
2,17000,1000,1,Mogappair East,5,2,Bachelors/Family,2
2,12000,550,1,Choolaimedu,5,1,Bachelors/Family,2
3,72000,2900,2,MRC Nagar,5,2,Bachelors,3
3,26000,2100,1,Sholinganallur,5,2,Bachelors/Family,2
2,10500,1000,1,"Perungalathur, Chennai Bypass Road",5,1,Bachelors/Family,2
2,15000,800,1,Anakaputhur,5,1,Bachelors/Family,1
2,8500,900,2,"Valasaravakkam, Arcot Road",5,1,Bachelors,1
2,10000,800,2,Kovilambakkam,5,2,Bachelors/Family,2
2,10000,1015,1,Poonamallee,5,2,Bachelors/Family,3
3,25000,1700,1,"Urapakkam, Vandalur R.F, GST Road",5,2,Bachelors/Family,3
1,10000,850,1,Madambakkam,5,1,Bachelors/Family,1
2,13000,1260,1,Porur,5,2,Bachelors/Family,3
2,16000,800,1,Nanganallur,5,2,Bachelors/Family,2
1,5000,550,2,5000,5,1,Bachelors/Family,1
2,9500,800,2,"Ask Nagar, Adambakkam",5,2,Bachelors/Family,2
3,18000,1200,2,Nesapakkam,5,2,Bachelors,2
3,24000,1570,1,Selaiyur,5,2,Bachelors/Family,3
1,6166,570,1,Mangadu,5,2,Bachelors/Family,1
2,20000,900,1,Anna Nagar West,5,2,Bachelors/Family,2
2,13000,700,1,Chintadripet,5,1,Bachelors/Family,2
1,8000,500,1,"Villivakkam, Jawaharlal Nehru Road",5,1,Bachelors/Family,1
2,18000,1000,1,Sholinganallur,5,1,Bachelors/Family,2
2,20000,700,2,Mambalam West,5,1,Bachelors/Family,2
2,14000,690,1,Velachery,5,1,Bachelors/Family,1
2,15000,100,2,Mogappair East,5,2,Family,2
3,25000,1200,2,"Chromepet, GST Road",5,2,Bachelors/Family,3
2,26000,1200,2,Nungambakkam,5,2,Bachelors,2
2,9000,800,1,Mudichur,5,1,Bachelors/Family,2
3,15000,1157,1,"Kelambakkam, Old Mahabalipuram Road",5,1,Bachelors/Family,3
2,15000,780,1,Velachery,5,2,Bachelors/Family,2
3,130000,2792,1,Kellys,5,2,Bachelors/Family,5
1,7500,500,1,Pallikaranai,5,1,Bachelors/Family,1
2,9500,750,1,Perumbakkam,5,1,Bachelors/Family,2
1,7000,500,1,Koyambedu,5,2,Bachelors/Family,1
2,23000,1153,1,Mangadu,5,2,Family,2
1,18000,500,1,Anna Nagar,5,2,Bachelors/Family,1
3,18000,1000,2,"Kelambakkam, Old Mahabalipuram Road",5,1,Bachelors/Family,2
1,6000,510,1,"Madhavaram, Guntur Chennai Highway",5,1,Bachelors/Family,1
2,13000,730,2,Keelkattalai,5,2,Family,2
2,15000,950,1,Velachery,5,1,Bachelors/Family,2
2,10000,730,1,"Santhosapuram, Medavakkam",5,2,Bachelors/Family,2
3,22000,1400,1,"Madhavaram, Guntur Chennai Highway",5,2,Bachelors/Family,2
2,10000,900,1,Poonamallee,5,2,Bachelors/Family,2
1,6500,506,1,Pallikaranai,5,1,Bachelors/Family,1
2,7000,749,1,Thandalam,5,1,Bachelors/Family,2
1,18000,520,1,T Nagar,5,2,Bachelors/Family,1
2,7000,850,1,Padapai,5,1,Bachelors/Family,2
2,22000,1000,1,"Lake Area, Nungambakkam",5,2,Family,2
1,7000,600,1,"Kundrathur, Pallavaram Kundrathur Main Road",5,1,Bachelors,1
1,15000,1900,2,Kailasapuram-Mylapore,5,2,Bachelors/Family,1
2,8000,600,2,"Rajakilpakkam, Selaiyur",5,2,Bachelors/Family,1
1,7000,500,1,Selaiyur,5,1,Bachelors/Family,1
1,9000,550,1,Pammal,5,1,Bachelors/Family,1
2,9800,1200,1,Medavakkam,5,1,Bachelors/Family,2
3,14500,1107,2,sspdl Mayfair,5,2,Bachelors/Family,2
1,15000,550,2,Iyyappanthangal,5,2,Bachelors/Family,1
2,22000,1150,2,Iyyappanthangal,5,2,Bachelors/Family,2
2,9000,600,1,"Subramaniya Swamy Nagar, Valasaravakkam, Arcot Road",5,1,Bachelors/Family,2
3,18000,1235,1,Perambur,5,2,Bachelors/Family,2
1,8500,600,1,Tharamani,5,1,Bachelors/Family,2
1,6500,400,1,"Perungalathur, Chennai Bypass Road",5,2,Bachelors/Family,2
3,40000,1400,2,Nandambakkam,5,2,Bachelors/Family,3
3,17000,800,2,Royapettah,5,1,Bachelors/Family,2
2,12000,700,1,Maduravoyal,5,1,Bachelors/Family,2
2,30000,900,2,Anna Nagar,5,2,Bachelors/Family,2
1,4000,400,1,Rani Anna Nagar,5,1,Bachelors/Family,1
2,14000,850,1,Banu Nagar,5,2,Bachelors/Family,2
3,25000,1415,1,G S T Road,5,2,Bachelors/Family,2
1,8000,281,2,Thiruvanmiyur,5,1,Bachelors/Family,1
1,12500,600,1,Arumbakkam,5,2,Bachelors/Family,1
2,14000,1050,2,Perambur,5,1,Bachelors,2
1,7500,390,2,"Bharath Nagar, Porur",5,1,Bachelors/Family,1
3,17500,950,2,chettipunniyam,5,2,Bachelors/Family,2
3,27000,1500,2,Sholinganallur,5,2,Family,3
2,16500,200,2,"Purasawalkam, PH Road",5,1,Bachelors/Family,2
2,12000,926,1,Madipakkam,5,2,Bachelors/Family,2
3,45000,1700,2,Gandhi Nagar Adyar,5,2,Bachelors,3
2,15000,1068,2,"Kamakoti Nagar, Pallikaranai",5,2,Family,2
3,14000,1800,2,"TTK Nagar, Tambaram",5,2,Family,3
2,17000,590,2,Mambalam West,5,2,Bachelors/Family,2
3,34999,1400,2,Virugambakkam,5,2,Bachelors/Family,3
1,7000,550,2,Mahindra World City,5,2,Bachelors/Family,1
1,10500,520,1,Semmancheri,5,2,Bachelors/Family,1
2,15000,900,1,"Valasaravakkam, Arcot Road",5,2,Bachelors/Family,2
2,10000,700,1,Nanmangalam,5,2,Bachelors/Family,2
1,7000,400,1,Medavakkam,5,2,Bachelors/Family,1
4,200000,2280,2,Mylapore,5,2,Bachelors/Family,4
2,12000,826,1,Medavakkam,5,2,Bachelors/Family,2
2,10000,1050,1,Sembakkam,5,2,Bachelors/Family,2
2,15000,700,1,Alandur,5,2,Bachelors/Family,2
2,19000,800,2,Thoraipakkam,5,2,Bachelors/Family,2
2,25000,850,1,"Old Pallavaram, Alandur",5,2,Bachelors/Family,2
1,10000,502,1,T Nagar,5,1,Bachelors/Family,1
2,13000,925,2,Nest bliss sholinganallur,5,1,Bachelors,2
2,12500,500,1,Kolathur,5,1,Bachelors/Family,1
2,10000,950,1,Adambakkam,5,1,Bachelors/Family,2
2,16000,930,1,Mogappair East,5,2,Bachelors/Family,2
2,11000,950,2,Menambedu,5,2,Family,2
2,13000,800,2,"Devi Karumariamman Nagar, Velachery",5,2,Bachelors/Family,2
2,15000,950,1,"Neelankarai, E Coast Road",5,2,Family,1
3,15000,1100,2,"Ponniamman Nagar, Iyyappanthangal",5,1,Family,2
2,20000,750,1,Anna Nagar,5,1,Bachelors/Family,3
2,12000,1000,1,Thalambur,5,2,Bachelors/Family,2
2,600000,950,2,Vettuvankeni,5,1,Bachelors,2
2,11000,800,1,"Narayanapuram, Kovilambakkam",5,2,Family,2
1,10000,500,2,Kodambakkam,5,1,Bachelors,1
3,30000,1500,2,Porur,5,2,Bachelors/Family,3
1,8000,550,1,"Padur, Old Mahabalipuram Road",5,2,Bachelors/Family,1
1,7000,400,1,Nanmangalam,5,2,Bachelors/Family,1
1,10000,550,2,"Luz, Mylapore",5,1,Bachelors,1
2,9300,730,1,Ambattur,5,1,Bachelors/Family,1
2,10500,1000,2,Kambar Nagar-Kolathur,5,2,Family,2
2,16000,975,2,Kovilambakkam,5,2,Bachelors/Family,2
2,20000,1800,1,Old Mahabalipuram Road,5,2,Bachelors/Family,2
2,9000,745,1,Ambattur,5,2,Bachelors/Family,2
2,18000,900,2,Medavakkam,5,2,Family,2
2,10000,600,1,"Jaya Nagar, Porur, Chennai Bypass Road",5,1,Family,2
2,16000,600,1,Saidapet,5,1,Bachelors/Family,2
1,13500,450,2,Kodambakkam,5,1,Bachelors,1
2,16000,1030,1,Thoraipakkam,5,2,Bachelors/Family,2
2,8500,833,1,"Perungalathur, Chennai Bypass Road",5,1,Bachelors/Family,2
2,15000,1000,1,Madipakkam,5,2,Bachelors/Family,2
2,8200,840,2,rajakillpakkam,5,1,Bachelors/Family,2
2,20000,750,2,Velachery,5,2,Family,2
2,9000,950,1,"Kattupakkam, PH Road",5,2,Bachelors/Family,2
1,13500,550,1,Anna Nagar,5,2,Bachelors/Family,1
3,26000,1125,1,"Purasawalkam, PH Road",5,2,Bachelors/Family,2
2,11000,700,2,Tiruvottiyur,5,1,Bachelors/Family,2
2,18000,1100,1,"Tambaram West, Tambaram, Chennai Bypass Road",5,2,Bachelors/Family,2
2,10000,700,1,"Kubera Nagar, Madipakkam",5,1,Bachelors/Family,2
3,40000,1250,2,T Nagar,5,2,Bachelors,3
2,24000,1100,1,Vadapalani,5,1,Bachelors/Family,2
1,18000,475,2,Sholinganallur,5,2,Bachelors/Family,1
2,11000,530,1,Jyothi Nagar-Ekkatuthangal,5,2,Bachelors/Family,1
2,23000,1050,2,Vadapalani,5,2,Family,2
2,11000,830,1,Sembakkam,5,2,Family,2
2,8000,809,1,"Chromepet, GST Road",5,1,Bachelors/Family,2
2,15000,900,1,"Kattupakkam, PH Road",5,2,Bachelors/Family,2
1,9500,700,1,"Santhosapuram, Medavakkam",5,2,Bachelors/Family,1
2,13500,1150,1,"Tambaram West, Tambaram, Chennai Bypass Road",5,2,Bachelors,2
1,11000,750,1,Porur Gardens,5,2,Bachelors/Family,1
2,13000,920,1,"Ullagaram, Pallavaram-Thuraipakkam Road",5,2,Bachelors/Family,2
2,25000,1050,2,Vadapalani,5,2,Family,2
2,12000,1800,1,Madambakkam,5,1,Bachelors/Family,2
2,25000,1000,2,"Adyar, Sardar Patel Road",5,2,Bachelors,2
3,8500,1062,2,Siruseri,5,2,Bachelors/Family,2
2,8500,800,1,Ambattur,5,1,Bachelors/Family,2
1,5000,450,1,Thirumullaivoyal,5,1,Bachelors/Family,1
2,8500,900,1,"Perungalathur, Chennai Bypass Road",5,1,Bachelors/Family,1
4,100000,2240,2,Anna Nagar,5,2,Bachelors/Family,4
1,7500,500,1,Kovur,5,1,Bachelors/Family,1
1,7000,750,1,Pammal,5,1,Bachelors/Family,1
3,26000,1400,1,"Chromepet, GST Road",5,2,Bachelors/Family,3
2,12000,1200,2,CBI Colony,5,2,Bachelors,2
2,18000,1424,1,kumari neo town,5,2,Bachelors/Family,2
1,13000,450,1,Arasankalani,5,1,Bachelors,1
3,160000,2700,1,T Nagar,5,2,Bachelors,2
2,8000,805,1,"Urapakkam, Vandalur R.F, GST Road",5,1,Bachelors/Family,2
1,6000,434,1,Thirumazhisai,5,1,Bachelors/Family,1
2,12500,1000,1,Perambur,5,2,Bachelors/Family,2
1,6500,595,1,"Vengaivasal, Medavakkam",5,2,Bachelors/Family,1
2,10000,685,1,Kolathur,5,1,Bachelors/Family,2
2,12500,1075,1,Teachers's Colony-Lakshmipuram,5,2,Bachelors/Family,2
3,22000,1100,2,Velachery,5,2,Bachelors,3
2,17000,950,2,Madipakkam,5,1,Family,2
3,20000,1500,1,Semmenchery,5,1,Bachelors,3
3,22000,1100,1,Porur,5,2,Bachelors/Family,2
2,11500,1100,2,"Valasaravakkam, Arcot Road",5,2,Bachelors,2
3,23000,1000,2,Keelkatalai,5,1,Bachelors,3
2,19000,800,1,Mambalam West,5,2,Bachelors/Family,2
3,45000,1500,1,CIT Nagar,5,2,Bachelors/Family,2
3,17000,1250,1,Madipakkam,5,2,Bachelors/Family,2
2,9500,650,2,Pallikaranai,5,1,Bachelors/Family,2
3,45000,1650,1,"Valasaravakkam, Arcot Road",5,1,Bachelors/Family,3
4,60000,2317,1,Sholinganallur,5,1,Bachelors/Family,4
2,12000,950,1,"Radha Nagar, Chrompet",5,2,Family,2
3,40000,1700,1,KK Nagar,5,2,Bachelors/Family,3
3,16000,1300,1,Porur,5,2,Bachelors/Family,2
2,9000,805,1,Madipakkam,5,2,Bachelors/Family,2
2,35000,1109,1,"Adyar, Thiruvanmiyur, Chennai",5,2,Bachelors/Family,2
1,4000,300,1,Tiruvottiyur,5,1,Bachelors,1
2,11000,700,1,Tharamani,5,1,Bachelors/Family,1
2,9500,950,1,"Manali, Manali High Road",5,2,Bachelors/Family,2
3,25000,1290,1,Poonamalle,5,1,Bachelors/Family,3
2,10000,950,1,S.Kolathur,5,1,Bachelors/Family,2
1,12000,400,1,Besant Nagar,5,2,Bachelors/Family,1
2,19397,2000,1,Guduvancheri,5,2,Bachelors/Family,2
2,12000,939,1,New Perungalathur,5,2,Bachelors/Family,2
3,10000,1200,2,Kovur,5,1,Bachelors/Family,3
2,20000,1800,1,"Ambattur Industrial Estate, Chennai Bypass Road",5,2,Bachelors/Family,2
3,15000,1200,2,Madambakkam,5,1,Bachelors/Family,2
2,28000,1200,1,Kodambakkam,5,2,Family,2
3,10000,1750,1,Kuthanur,5,1,Bachelors/Family,3
1,3500,300,1,Mogappair West,5,1,Bachelors/Family,1
1,8000,650,2,Sholinganallur,5,1,Bachelors,1
2,13500,950,1,Iyyappanthangal,5,2,Bachelors/Family,2
3,36000,1610,1,Vadapalani,5,2,Family,3
2,15000,900,1,Kodungaiyur East,5,1,Bachelors/Family,2
1,5000,550,2,"Tambaram, GST Road",5,1,Bachelors/Family,1
2,10000,700,1,Nanmangalam,5,1,Bachelors/Family,2
2,10000,800,1,Madipakkam,5,1,Bachelors/Family,2
2,8500,580,1,Sholinganallur,5,2,Bachelors/Family,2
2,11000,950,1,Nandanam,5,2,Bachelors/Family,2
1,8000,700,2,"Nemilichery, Chromepet",5,1,Bachelors/Family,1
2,12000,600,1,"Bharathidasan Colony, KK Nagar",5,2,Bachelors/Family,1
1,5000,200,1,Mambalam West,5,2,Bachelors/Family,1
1,7000,600,1,Iyyappanthangal,5,2,Bachelors/Family,1
2,15000,550,1,Mylapore,5,1,Bachelors/Family,2
1,10000,600,1,Mugalivakkam,5,1,Bachelors/Family,1
3,37500,1680,1,Vadapalani,5,2,Family,3
2,7000,1100,2,Kayarambedu,5,1,Bachelors/Family,2
1,6500,600,1,"Chromepet, GST Road",5,1,Bachelors/Family,1
2,16000,820,2,Purasaiwakkam,5,2,Family,2
3,34000,1125,2,Vadapalani,5,2,Family,3
2,11500,973,2,Padapai,5,2,Family,2
2,15000,780,1,"Guindy Race Course, Guindy",5,2,Bachelors/Family,1
1,8000,400,1,Mannivakkam,5,1,Bachelors/Family,1
4,220000,4000,1,"Poes Garden, Teynampet",5,2,Bachelors/Family,4
2,22000,1000,2,T Nagar,5,2,Bachelors/Family,2
3,85000,3500,2,T Nagar,5,2,Bachelors/Family,3
1,6000,350,1,Maduravoyal,5,2,Bachelors/Family,1
2,14000,800,2,Choolaimedu High Road,5,2,Bachelors,2
2,11500,700,1,"Paddy field street,Perambur",5,1,Bachelors/Family,2
1,6000,550,1,"Vimalapuram, Manali",5,1,Bachelors/Family,1
3,24000,2100,1,Nanmangalam,5,2,Bachelors/Family,4
3,32000,1700,1,Perumbakkam,5,2,Bachelors/Family,3
3,16000,1420,2,"Rajakipakkam, Sembakkam",5,2,Bachelors/Family,2
2,13000,950,2,Duraisamy Nagar,5,2,Bachelors/Family,2
2,14000,780,1,Pallikaranai,5,2,Bachelors/Family,2
1,7500,800,2,Jalladian Pet,5,1,Bachelors,1
2,10000,500,1,Koyambedu,5,2,Bachelors/Family,1
2,18500,1000,1,Semmancheri,5,2,Bachelors/Family,2
2,12000,750,1,Royapettah,5,1,Bachelors/Family,2
2,17000,1200,2,Cmbt,5,1,Bachelors/Family,2
3,35000,1152,2,Vadapalani,5,2,Family,3
2,9000,843,1,Kovur,5,2,Bachelors/Family,2
2,13000,900,1,Semmancheri,5,1,Bachelors/Family,2
2,27999,1250,2,Nandambakkam,5,2,Bachelors/Family,2
2,11000,650,1,Kodambakkam,5,1,Bachelors/Family,2
4,140000,2600,2,Ranjith Road,5,2,Bachelors/Family,4
1,12000,700,1,Indra Nagar,5,1,Bachelors/Family,1
2,13000,720,2,"Sakthi Nagar, Adambakkam",5,1,Family,2
4,250000,3500,2,"Poes Garden, Teynampet",5,2,Bachelors/Family,4
4,80000,3000,2,"Egmore, PH Road",5,1,Bachelors,4
2,22999,1144,2,Iyyappanthangal,5,2,Bachelors/Family,2
3,36000,1750,2,Anna Nagar,5,1,Bachelors,3
3,70000,1450,1,Madipakkam,5,1,Bachelors/Family,2
2,12500,590,1,Choolaimedu,5,1,Bachelors/Family,1
2,18000,900,1,Anna Nagar West Extension,5,2,Bachelors/Family,2
2,10000,800,1,Ramapuram,5,2,Bachelors/Family,1
2,18000,1000,1,Sholinganallur,5,2,Bachelors/Family,2
3,37000,1650,1,Vadapalani,5,2,Family,3
2,18000,700,2,Thiruvanmiyur,5,2,Bachelors/Family,2
3,25000,1280,1,"MAHA BUILDERS, SAIMAA CASTLE, VELACHERY",5,2,Bachelors/Family,2
2,10000,700,1,"Zamin Pallavaram, Pallavaram",5,1,Bachelors/Family,2
2,15000,980,1,Purasaiwakkam,5,1,Bachelors/Family,2
2,15000,900,2,Ramapuram,5,2,Bachelors/Family,2
1,9000,450,1,Virugambakkam,5,1,Family,1
2,14000,1200,1,Porur,5,1,Bachelors/Family,2
2,8500,650,1,Jalladian Pet,5,2,Bachelors/Family,2
3,35000,1903,1,Old Mahabalipuram Road,5,2,Bachelors/Family,3
2,10000,650,1,Arcot Road Virugambakkam,5,2,Bachelors/Family,1
1,5000,450,2,Housing Board,5,1,Bachelors/Family,1
2,23000,900,2,besant nagar Chennai,5,1,Bachelors,2
2,15000,550,1,Ashok Nagar,5,1,Family,1
2,18500,750,1,"Adyar, Sardar Patel Road",5,2,Bachelors/Family,2
2,28000,1000,1,Velachery,5,2,Bachelors/Family,2
3,32000,1050,2,Vadapalani,5,2,Family,3
1,14000,650,2,"Mattan Kuppam, Triplicane",5,2,Family,2
1,7000,400,1,Injambakkam,5,2,Bachelors/Family,1
3,33000,1075,2,Vadapalani,5,2,Family,3
3,100000,2000,2,Alwarpet,5,2,Bachelors,3
2,18000,720,1,Kasturibai Nagar,5,2,Bachelors/Family,2
3,16000,1000,2,Ponniammanmedu,5,1,Bachelors,2
1,8500,500,1,Ayanavaram,5,1,Bachelors/Family,1
2,10000,900,1,Nandivaram-Guduvancheri,5,2,Bachelors/Family,2
2,13500,900,1,"Singaperumal Koil, Tiruchi Chennai Highway",5,2,Bachelors/Family,2
2,19000,900,1,Kodambakkam,5,2,Bachelors/Family,2
1,11500,1000,1,Ayappakkam,5,1,Bachelors/Family,2
3,22000,1300,1,Jawahar Nagar,5,2,Family,3
3,12000,1383,1,"Perungalathur, Chennai Bypass Road",5,2,Bachelors,3
2,10000,800,2,Guduvancheri,5,2,Bachelors,2
2,15000,1500,2,Madambakkam,5,1,Bachelors,2
3,35000,1350,2,Anna Nagar West Extension,5,2,Bachelors,2
3,70000,2000,2,"Adyar, Sardar Patel Road",5,2,Bachelors,3
3,32000,1200,2,Anna Nagar West Extension,5,1,Bachelors,2
3,35000,1912,2,Alwarthirunagar,5,1,Bachelors,3
1,10000,500,2,Old Washermanpet,5,1,Bachelors,1
2,11000,950,1,"Iyyappanthangal Bus Stop, Iyyappanthangal, PH Road",5,1,Bachelors,2
2,12000,1000,2,Kolathur,5,1,Bachelors,2
3,40000,1600,2,Prestige Bellavista,5,1,Bachelors,3
2,8000,900,1,Sithalapakkam,5,1,Bachelors/Family,2
3,20000,1265,1,Adambakkam,5,2,Bachelors/Family,2
3,12000,1060,1,"Urapakkam, Vandalur R.F, GST Road",5,2,Bachelors/Family,2
2,15000,1050,1,Medavakkam,5,2,Bachelors/Family,2
3,27000,1500,2,Perungudi,5,1,Bachelors,3
2,13000,890,2,Oliyas Green court,5,1,Bachelors,2
2,9000,700,2,Keelkattalai,5,1,Bachelors/Family,3
3,25000,1146,2,Chinna Porur,5,2,Bachelors/Family,2
1,12000,700,1,Thiruvanmiyur,5,2,Bachelors/Family,1
2,18000,800,2,Anna Nagar East,5,2,Bachelors,2
2,9500,640,2,Mogappair West,5,1,Bachelors/Family,2
2,14000,909,1,Mahindra World City,5,2,Bachelors/Family,2
4,40000,2400,2,"Palavakkam, E Coast Road",5,1,Bachelors,3
4,70000,3800,2,Injambakkam,5,2,Bachelors/Family,4
2,15000,400,1,Periyamet,5,1,Bachelors/Family,2
2,8500,886,1,Pallavan Nagar-Thiruverkadu,5,1,Family,2
3,27500,1570,1,Sholinganallur,5,2,Bachelors/Family,3
2,15000,900,1,Kolathur,5,1,Bachelors/Family,2
1,5000,400,1,Medavakkam,5,1,Bachelors/Family,1
2,26000,1600,1,Madipakkam,5,2,Bachelors/Family,2
2,14000,1000,1,"Chromepet, GST Road",5,1,Bachelors/Family,2
2,20000,850,1,Velachery,5,2,Bachelors/Family,2
2,12000,750,1,Andal Nagar,5,1,Bachelors/Family,2
