BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
1,4000,400,1,Rani Anna Nagar,Chennai,1,Bachelors/Family,1
2,14000,850,1,Banu Nagar,Chennai,2,Bachelors/Family,2
3,25000,1415,1,G S T Road,Chennai,2,Bachelors/Family,2
1,8000,281,2,Thiruvanmiyur,Chennai,1,Bachelors/Family,1
1,12500,600,1,Arumbakkam,Chennai,2,Bachelors/Family,1
5,100000,6000,1,Navalur,Chennai,2,Bachelors/Family,4
2,14000,1050,2,Perambur,Chennai,1,Bachelors,2
1,7500,390,2,"Bharath Nagar, Porur",Chennai,1,Bachelors/Family,1
3,17500,950,2,chettipunniyam,Chennai,2,Bachelors/Family,2
3,27000,1500,2,Sholinganallur,Chennai,2,Family,3
2,16500,200,2,"Purasawalkam, PH Road",Chennai,1,Bachelors/Family,2
2,12000,926,1,Madipakkam,Chennai,2,Bachelors/Family,2
3,45000,1700,2,Gandhi Nagar Adyar,Chennai,2,Bachelors,3
2,15000,1068,2,"Kamakoti Nagar, Pallikaranai",Chennai,2,Family,2
3,14000,1800,2,"TTK Nagar, Tambaram",Chennai,2,Family,3
2,17000,590,2,Mambalam West,Chennai,2,Bachelors/Family,2
3,34999,1400,2,Virugambakkam,Chennai,2,Bachelors/Family,3
1,7000,550,2,Mahindra World City,Chennai,2,Bachelors/Family,1
1,10500,520,1,Semmancheri,Chennai,2,Bachelors/Family,1
2,15000,900,1,"Valasaravakkam, Arcot Road",Chennai,2,Bachelors/Family,2
2,10000,700,1,Nanmangalam,Chennai,2,Bachelors/Family,2
1,7000,400,1,Medavakkam,Chennai,2,Bachelors/Family,1
4,200000,2280,2,Mylapore,Chennai,2,Bachelors/Family,4
2,12000,826,1,Medavakkam,Chennai,2,Bachelors/Family,2
2,10000,1050,1,Sembakkam,Chennai,2,Bachelors/Family,2
2,15000,700,1,Alandur,Chennai,2,Bachelors/Family,2
2,19000,800,2,Thoraipakkam,Chennai,2,Bachelors/Family,2
2,25000,850,1,"Old Pallavaram, Alandur",Chennai,2,Bachelors/Family,2
1,10000,502,1,T Nagar,Chennai,1,Bachelors/Family,1
2,13000,925,2,Nest bliss sholinganallur,Chennai,1,Bachelors,2
2,12500,500,1,Kolathur,Chennai,1,Bachelors/Family,1
2,10000,950,1,Adambakkam,Chennai,1,Bachelors/Family,2
2,16000,930,1,Mogappair East,Chennai,2,Bachelors/Family,2
2,11000,950,2,Menambedu,Chennai,2,Family,2
2,13000,800,2,"Devi Karumariamman Nagar, Velachery",Chennai,2,Bachelors/Family,2
2,15000,950,1,"Neelankarai, E Coast Road",Chennai,2,Family,1
3,15000,1100,2,"Ponniamman Nagar, Iyyappanthangal",Chennai,1,Family,2
2,20000,750,1,Anna Nagar,Chennai,1,Bachelors/Family,3
2,12000,1000,1,Thalambur,Chennai,2,Bachelors/Family,2
2,600000,950,2,Vettuvankeni,Chennai,1,Bachelors,2
2,11000,800,1,"Narayanapuram, Kovilambakkam",Chennai,2,Family,2
1,10000,500,2,Kodambakkam,Chennai,1,Bachelors,1
3,30000,1500,2,Porur,Chennai,2,Bachelors/Family,3
1,8000,550,1,"Padur, Old Mahabalipuram Road",Chennai,2,Bachelors/Family,1
1,7000,400,1,Nanmangalam,Chennai,2,Bachelors/Family,1
1,10000,550,2,"Luz, Mylapore",Chennai,1,Bachelors,1
2,9300,730,1,Ambattur,Chennai,1,Bachelors/Family,1
2,10500,1000,2,Kambar Nagar-Kolathur,Chennai,2,Family,2
2,16000,975,2,Kovilambakkam,Chennai,2,Bachelors/Family,2
2,20000,1800,1,Old Mahabalipuram Road,Chennai,2,Bachelors/Family,2
2,9000,745,1,Ambattur,Chennai,2,Bachelors/Family,2
2,18000,900,2,Medavakkam,Chennai,2,Family,2
2,10000,600,1,"Jaya Nagar, Porur, Chennai Bypass Road",Chennai,1,Family,2
2,16000,600,1,Saidapet,Chennai,1,Bachelors/Family,2
1,13500,450,2,Kodambakkam,Chennai,1,Bachelors,1
2,16000,1030,1,Thoraipakkam,Chennai,2,Bachelors/Family,2
2,8500,833,1,"Perungalathur, Chennai Bypass Road",Chennai,1,Bachelors/Family,2
2,15000,1000,1,Madipakkam,Chennai,2,Bachelors/Family,2
2,8200,840,2,rajakillpakkam,Chennai,1,Bachelors/Family,2
2,20000,750,2,Velachery,Chennai,2,Family,2
2,9000,950,1,"Kattupakkam, PH Road",Chennai,2,Bachelors/Family,2
1,13500,550,1,Anna Nagar,Chennai,2,Bachelors/Family,1
3,26000,1125,1,"Purasawalkam, PH Road",Chennai,2,Bachelors/Family,2
2,11000,700,2,Tiruvottiyur,Chennai,1,Bachelors/Family,2
2,18000,1100,1,"Tambaram West, Tambaram, Chennai Bypass Road",Chennai,2,Bachelors/Family,2
2,10000,700,1,"Kubera Nagar, Madipakkam",Chennai,1,Bachelors/Family,2
3,40000,1250,2,T Nagar,Chennai,2,Bachelors,3
2,24000,1100,1,Vadapalani,Chennai,1,Bachelors/Family,2
1,18000,475,2,Sholinganallur,Chennai,2,Bachelors/Family,1
2,11000,530,1,Jyothi Nagar-Ekkatuthangal,Chennai,2,Bachelors/Family,1
2,23000,1050,2,Vadapalani,Chennai,2,Family,2
2,11000,830,1,Sembakkam,Chennai,2,Family,2
2,8000,809,1,"Chromepet, GST Road",Chennai,1,Bachelors/Family,2
2,15000,900,1,"Kattupakkam, PH Road",Chennai,2,Bachelors/Family,2
1,9500,700,1,"Santhosapuram, Medavakkam",Chennai,2,Bachelors/Family,1
2,13500,1150,1,"Tambaram West, Tambaram, Chennai Bypass Road",Chennai,2,Bachelors,2
1,11000,750,1,Porur Gardens,Chennai,2,Bachelors/Family,1
2,13000,920,1,"Ullagaram, Pallavaram-Thuraipakkam Road",Chennai,2,Bachelors/Family,2
2,25000,1050,2,Vadapalani,Chennai,2,Family,2
2,12000,1800,1,Madambakkam,Chennai,1,Bachelors/Family,2
2,25000,1000,2,"Adyar, Sardar Patel Road",Chennai,2,Bachelors,2
3,8500,1062,2,Siruseri,Chennai,2,Bachelors/Family,2
2,8500,800,1,Ambattur,Chennai,1,Bachelors/Family,2
1,5000,450,1,Thirumullaivoyal,Chennai,1,Bachelors/Family,1
2,8500,900,1,"Perungalathur, Chennai Bypass Road",Chennai,1,Bachelors/Family,1
4,100000,2240,2,Anna Nagar,Chennai,2,Bachelors/Family,4
1,7500,500,1,Kovur,Chennai,1,Bachelors/Family,1
1,7000,750,1,Pammal,Chennai,1,Bachelors/Family,1
3,26000,1400,1,"Chromepet, GST Road",Chennai,2,Bachelors/Family,3
2,12000,1200,2,CBI Colony,Chennai,2,Bachelors,2
2,18000,1424,1,kumari neo town,Chennai,2,Bachelors/Family,2
1,13000,450,1,Arasankalani,Chennai,1,Bachelors,1
3,160000,2700,1,T Nagar,Chennai,2,Bachelors,2
2,8000,805,1,"Urapakkam, Vandalur R.F, GST Road",Chennai,1,Bachelors/Family,2
1,6000,434,1,Thirumazhisai,Chennai,1,Bachelors/Family,1
2,12500,1000,1,Perambur,Chennai,2,Bachelors/Family,2
1,6500,595,1,"Vengaivasal, Medavakkam",Chennai,2,Bachelors/Family,1
2,10000,685,1,Kolathur,Chennai,1,Bachelors/Family,2
2,12500,1075,1,Teachers's Colony-Lakshmipuram,Chennai,2,Bachelors/Family,2
3,22000,1100,2,Velachery,Chennai,2,Bachelors,3
2,17000,950,2,Madipakkam,Chennai,1,Family,2
3,20000,1500,1,Semmenchery,Chennai,1,Bachelors,3
3,22000,1100,1,Porur,Chennai,2,Bachelors/Family,2
2,11500,1100,2,"Valasaravakkam, Arcot Road",Chennai,2,Bachelors,2
3,23000,1000,2,Keelkatalai,Chennai,1,Bachelors,3
2,19000,800,1,Mambalam West,Chennai,2,Bachelors/Family,2
3,45000,1500,1,CIT Nagar,Chennai,2,Bachelors/Family,2
3,17000,1250,1,Madipakkam,Chennai,2,Bachelors/Family,2
2,9500,650,2,Pallikaranai,Chennai,1,Bachelors/Family,2
3,45000,1650,1,"Valasaravakkam, Arcot Road",Chennai,1,Bachelors/Family,3
4,60000,2317,1,Sholinganallur,Chennai,1,Bachelors/Family,4
2,12000,950,1,"Radha Nagar, Chrompet",Chennai,2,Family,2
3,40000,1700,1,KK Nagar,Chennai,2,Bachelors/Family,3
3,16000,1300,1,Porur,Chennai,2,Bachelors/Family,2
2,9000,805,1,Madipakkam,Chennai,2,Bachelors/Family,2
2,35000,1109,1,"Adyar, Thiruvanmiyur, Chennai",Chennai,2,Bachelors/Family,2
1,4000,300,1,Tiruvottiyur,Chennai,1,Bachelors,1
2,11000,700,1,Tharamani,Chennai,1,Bachelors/Family,1
2,9500,950,1,"Manali, Manali High Road",Chennai,2,Bachelors/Family,2
3,25000,1290,1,Poonamalle,Chennai,1,Bachelors/Family,3
2,10000,950,1,S.Kolathur,Chennai,1,Bachelors/Family,2
1,12000,400,1,Besant Nagar,Chennai,2,Bachelors/Family,1
2,19397,2000,1,Guduvancheri,Chennai,2,Bachelors/Family,2
2,12000,939,1,New Perungalathur,Chennai,2,Bachelors/Family,2
3,10000,1200,2,Kovur,Chennai,1,Bachelors/Family,3
2,20000,1800,1,"Ambattur Industrial Estate, Chennai Bypass Road",Chennai,2,Bachelors/Family,2
3,15000,1200,2,Madambakkam,Chennai,1,Bachelors/Family,2
2,28000,1200,1,Kodambakkam,Chennai,2,Family,2
3,10000,1750,1,Kuthanur,Chennai,1,Bachelors/Family,3
1,3500,300,1,Mogappair West,Chennai,1,Bachelors/Family,1
1,8000,650,2,Sholinganallur,Chennai,1,Bachelors,1
2,13500,950,1,Iyyappanthangal,Chennai,2,Bachelors/Family,2
3,36000,1610,1,Vadapalani,Chennai,2,Family,3
2,15000,900,1,Kodungaiyur East,Chennai,1,Bachelors/Family,2
1,5000,550,2,"Tambaram, GST Road",Chennai,1,Bachelors/Family,1
2,10000,700,1,Nanmangalam,Chennai,1,Bachelors/Family,2
2,10000,800,1,Madipakkam,Chennai,1,Bachelors/Family,2
2,8500,580,1,Sholinganallur,Chennai,2,Bachelors/Family,2
2,11000,950,1,Nandanam,Chennai,2,Bachelors/Family,2
1,8000,700,2,"Nemilichery, Chromepet",Chennai,1,Bachelors/Family,1
2,12000,600,1,"Bharathidasan Colony, KK Nagar",Chennai,2,Bachelors/Family,1
1,5000,200,1,Mambalam West,Chennai,2,Bachelors/Family,1
1,7000,600,1,Iyyappanthangal,Chennai,2,Bachelors/Family,1
2,15000,550,1,Mylapore,Chennai,1,Bachelors/Family,2
1,10000,600,1,Mugalivakkam,Chennai,1,Bachelors/Family,1
3,37500,1680,1,Vadapalani,Chennai,2,Family,3
2,7000,1100,2,Kayarambedu,Chennai,1,Bachelors/Family,2
1,6500,600,1,"Chromepet, GST Road",Chennai,1,Bachelors/Family,1
2,16000,820,2,Purasaiwakkam,Chennai,2,Family,2
3,34000,1125,2,Vadapalani,Chennai,2,Family,3
2,11500,973,2,Padapai,Chennai,2,Family,2
2,15000,780,1,"Guindy Race Course, Guindy",Chennai,2,Bachelors/Family,1
1,8000,400,1,Mannivakkam,Chennai,1,Bachelors/Family,1
4,220000,4000,1,"Poes Garden, Teynampet",Chennai,2,Bachelors/Family,4
2,22000,1000,2,T Nagar,Chennai,2,Bachelors/Family,2
3,85000,3500,2,T Nagar,Chennai,2,Bachelors/Family,3
1,6000,350,1,Maduravoyal,Chennai,2,Bachelors/Family,1
2,14000,800,2,Choolaimedu High Road,Chennai,2,Bachelors,2
2,11500,700,1,"Paddy field street,Perambur",Chennai,1,Bachelors/Family,2
1,6000,550,1,"Vimalapuram, Manali",Chennai,1,Bachelors/Family,1
3,24000,2100,1,Nanmangalam,Chennai,2,Bachelors/Family,4
3,32000,1700,1,Perumbakkam,Chennai,2,Bachelors/Family,3
3,16000,1420,2,"Rajakipakkam, Sembakkam",Chennai,2,Bachelors/Family,2
2,13000,950,2,Duraisamy Nagar,Chennai,2,Bachelors/Family,2
2,14000,780,1,Pallikaranai,Chennai,2,Bachelors/Family,2
1,7500,800,2,Jalladian Pet,Chennai,1,Bachelors,1
2,10000,500,1,Koyambedu,Chennai,2,Bachelors/Family,1
2,18500,1000,1,Semmancheri,Chennai,2,Bachelors/Family,2
2,12000,750,1,Royapettah,Chennai,1,Bachelors/Family,2
2,17000,1200,2,Cmbt,Chennai,1,Bachelors/Family,2
3,35000,1152,2,Vadapalani,Chennai,2,Family,3
2,9000,843,1,Kovur,Chennai,2,Bachelors/Family,2
2,13000,900,1,Semmancheri,Chennai,1,Bachelors/Family,2
2,27999,1250,2,Nandambakkam,Chennai,2,Bachelors/Family,2
2,11000,650,1,Kodambakkam,Chennai,1,Bachelors/Family,2
4,140000,2600,2,Ranjith Road,Chennai,2,Bachelors/Family,4
1,12000,700,1,Indra Nagar,Chennai,1,Bachelors/Family,1
2,13000,720,2,"Sakthi Nagar, Adambakkam",Chennai,1,Family,2
4,250000,3500,2,"Poes Garden, Teynampet",Chennai,2,Bachelors/Family,4
4,80000,3000,2,"Egmore, PH Road",Chennai,1,Bachelors,4
2,22999,1144,2,Iyyappanthangal,Chennai,2,Bachelors/Family,2
3,36000,1750,2,Anna Nagar,Chennai,1,Bachelors,3
3,70000,1450,1,Madipakkam,Chennai,1,Bachelors/Family,2
2,12500,590,1,Choolaimedu,Chennai,1,Bachelors/Family,1
2,18000,900,1,Anna Nagar West Extension,Chennai,2,Bachelors/Family,2
2,10000,800,1,Ramapuram,Chennai,2,Bachelors/Family,1
2,18000,1000,1,Sholinganallur,Chennai,2,Bachelors/Family,2
3,37000,1650,1,Vadapalani,Chennai,2,Family,3
2,18000,700,2,Thiruvanmiyur,Chennai,2,Bachelors/Family,2
3,25000,1280,1,"MAHA BUILDERS, SAIMAA CASTLE, VELACHERY",Chennai,2,Bachelors/Family,2
2,10000,700,1,"Zamin Pallavaram, Pallavaram",Chennai,1,Bachelors/Family,2
2,15000,980,1,Purasaiwakkam,Chennai,1,Bachelors/Family,2
2,15000,900,2,Ramapuram,Chennai,2,Bachelors/Family,2
1,9000,450,1,Virugambakkam,Chennai,1,Family,1
2,14000,1200,1,Porur,Chennai,1,Bachelors/Family,2
2,8500,650,1,Jalladian Pet,Chennai,2,Bachelors/Family,2
3,35000,1903,1,Old Mahabalipuram Road,Chennai,2,Bachelors/Family,3
2,10000,650,1,Arcot Road Virugambakkam,Chennai,2,Bachelors/Family,1
1,5000,450,2,Housing Board,Chennai,1,Bachelors/Family,1
2,23000,900,2,besant nagar Chennai,Chennai,1,Bachelors,2
2,15000,550,1,Ashok Nagar,Chennai,1,Family,1
2,18500,750,1,"Adyar, Sardar Patel Road",Chennai,2,Bachelors/Family,2
2,28000,1000,1,Velachery,Chennai,2,Bachelors/Family,2
3,32000,1050,2,Vadapalani,Chennai,2,Family,3
1,14000,650,2,"Mattan Kuppam, Triplicane",Chennai,2,Family,2
1,7000,400,1,Injambakkam,Chennai,2,Bachelors/Family,1
3,33000,1075,2,Vadapalani,Chennai,2,Family,3
3,100000,2000,2,Alwarpet,Chennai,2,Bachelors,3
2,18000,720,1,Kasturibai Nagar,Chennai,2,Bachelors/Family,2
3,16000,1000,2,Ponniammanmedu,Chennai,1,Bachelors,2
1,8500,500,1,Ayanavaram,Chennai,1,Bachelors/Family,1
2,10000,900,1,Nandivaram-Guduvancheri,Chennai,2,Bachelors/Family,2
2,13500,900,1,"Singaperumal Koil, Tiruchi Chennai Highway",Chennai,2,Bachelors/Family,2
2,19000,900,1,Kodambakkam,Chennai,2,Bachelors/Family,2
1,11500,1000,1,Ayappakkam,Chennai,1,Bachelors/Family,2
3,22000,1300,1,Jawahar Nagar,Chennai,2,Family,3
3,12000,1383,1,"Perungalathur, Chennai Bypass Road",Chennai,2,Bachelors,3
2,10000,800,2,Guduvancheri,Chennai,2,Bachelors,2
2,15000,1500,2,Madambakkam,Chennai,1,Bachelors,2
3,35000,1350,2,Anna Nagar West Extension,Chennai,2,Bachelors,2
3,70000,2000,2,"Adyar, Sardar Patel Road",Chennai,2,Bachelors,3
3,32000,1200,2,Anna Nagar West Extension,Chennai,1,Bachelors,2
3,35000,1912,2,Alwarthirunagar,Chennai,1,Bachelors,3
1,10000,500,2,Old Washermanpet,Chennai,1,Bachelors,1
2,11000,950,1,"Iyyappanthangal Bus Stop, Iyyappanthangal, PH Road",Chennai,1,Bachelors,2
2,12000,1000,2,Kolathur,Chennai,1,Bachelors,2
3,40000,1600,2,Prestige Bellavista,Chennai,1,Bachelors,3
2,8000,900,1,Sithalapakkam,Chennai,1,Bachelors/Family,2
3,20000,1265,1,Adambakkam,Chennai,2,Bachelors/Family,2
3,12000,1060,1,"Urapakkam, Vandalur R.F, GST Road",Chennai,2,Bachelors/Family,2
2,15000,1050,1,Medavakkam,Chennai,2,Bachelors/Family,2
3,27000,1500,2,Perungudi,Chennai,1,Bachelors,3
2,13000,890,2,Oliyas Green court,Chennai,1,Bachelors,2
2,9000,700,2,Keelkattalai,Chennai,1,Bachelors/Family,3
3,25000,1146,2,Chinna Porur,Chennai,2,Bachelors/Family,2
1,12000,700,1,Thiruvanmiyur,Chennai,2,Bachelors/Family,1
2,18000,800,2,Anna Nagar East,Chennai,2,Bachelors,2
2,9500,640,2,Mogappair West,Chennai,1,Bachelors/Family,2
2,14000,909,1,Mahindra World City,Chennai,2,Bachelors/Family,2
4,40000,2400,2,"Palavakkam, E Coast Road",Chennai,1,Bachelors,3
4,70000,3800,2,Injambakkam,Chennai,2,Bachelors/Family,4
2,15000,400,1,Periyamet,Chennai,1,Bachelors/Family,2
2,8500,886,1,Pallavan Nagar-Thiruverkadu,Chennai,1,Family,2
3,27500,1570,1,Sholinganallur,Chennai,2,Bachelors/Family,3
2,15000,900,1,Kolathur,Chennai,1,Bachelors/Family,2
1,5000,400,1,Medavakkam,Chennai,1,Bachelors/Family,1
2,26000,1600,1,Madipakkam,Chennai,2,Bachelors/Family,2
2,14000,1000,1,"Chromepet, GST Road",Chennai,1,Bachelors/Family,2
2,20000,850,1,Velachery,Chennai,2,Bachelors/Family,2
2,12000,750,1,Andal Nagar,Chennai,1,Bachelors/Family,2
2,17000,750,1,Kamarajar Salai,Chennai,1,Bachelors/Family,2
3,75000,2000,2,Deepa Appartment Turnbulls,Chennai,2,Bachelors/Family,3
3,19500,1270,1,Madipakkam,Chennai,2,Bachelors,2
2,10000,2000,2,Sadhanadhapuram,Chennai,2,Bachelors/Family,2
2,32000,1250,1,Nungambakkam,Chennai,2,Bachelors/Family,2
2,15000,1000,1,Velachery,Chennai,1,Family,2
3,28000,1050,2,Pallavaram,Chennai,2,Bachelors/Family,3
2,10677,800,1,"Kelambakkam, Old Mahabalipuram Road",Chennai,2,Bachelors/Family,2
3,50000,1625,1,Old Mahabalipuram Road,Chennai,2,Bachelors/Family,3
3,32500,1535,1,Karapakkam,Chennai,1,Bachelors/Family,3
2,23000,850,2,Choolaimedu,Chennai,2,Bachelors/Family,2
4,75000,3800,2,"Financial District, Nanakram Guda",Hyderabad,2,Bachelors/Family,4
4,250000,4500,2,Jubilee Hills,Hyderabad,2,Family,4
2,10000,1100,1,Meerpet,Hyderabad,1,Bachelors/Family,2
3,60000,3200,2,"Himayath Nagar, NH 7",Hyderabad,2,Bachelors/Family,3
2,12000,647,1,Moti Nagar,Hyderabad,1,Bachelors/Family,1
3,48000,1798,1,Kondapur,Hyderabad,2,Bachelors/Family,3
3,58000,1700,2,TNGOS Colony,Hyderabad,2,Bachelors/Family,3
2,14000,930,1,Langar Houz,Hyderabad,2,Bachelors/Family,2
1,7000,150,1,Musheerabad,Hyderabad,1,Bachelors/Family,1
2,13000,1200,1,Attapur,Hyderabad,2,Bachelors/Family,2
2,11000,1250,1,poush,Hyderabad,1,Bachelors/Family,2
2,9500,900,1,Chilakalguda,Hyderabad,2,Bachelors/Family,2
1,7500,500,1,Hyderguda,Hyderabad,2,Bachelors/Family,1
2,14000,900,2,Karmanghat,Hyderabad,2,Bachelors,2
2,16000,1100,1,Hyderguda,Hyderabad,2,Family,2
3,18000,1500,1,Hyderguda,Hyderabad,2,Bachelors/Family,3
1,8200,500,1,Langar Houz,Hyderabad,1,Bachelors/Family,1
3,12000,1300,2,"Ghatkesar, NH 2 2",Hyderabad,2,Bachelors/Family,3
1,10000,300,1,Attapur,Hyderabad,2,Bachelors/Family,1
2,13000,800,1,Jagadgiri Gutta,Hyderabad,2,Bachelors/Family,2
3,22000,1400,2,Aruna Colony,Hyderabad,2,Bachelors/Family,2
1,10500,500,1,Kothapet,Hyderabad,2,Bachelors/Family,1
2,11000,750,1,Fathenagar,Hyderabad,1,Bachelors/Family,2
3,20000,1200,1,"Abids, NH 7",Hyderabad,2,Bachelors/Family,3
3,14000,1350,2,"Gayatri Hills, Jubilee Hills",Hyderabad,2,Bachelors/Family,2
2,12500,1400,1,Nizampet,Hyderabad,1,Bachelors/Family,2
1,10500,450,1,Madhapur,Hyderabad,1,Bachelors/Family,1
3,30000,2061,1,Puppalaguda,Hyderabad,2,Bachelors/Family,3
2,11000,100,1,Mehdipatnam,Hyderabad,2,Family,2
2,9000,1100,1,"Vanasthalipuram, NH 9",Hyderabad,2,Bachelors/Family,2
3,35000,1650,2,Kondapur,Hyderabad,2,Family,3
3,23382,1500,1,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,2,Bachelors/Family,3
2,9500,1140,1,Nizampet,Hyderabad,2,Bachelors/Family,2
2,9000,990,1,"Boduppal, NH 2 2",Hyderabad,1,Bachelors,2
3,60000,1700,1,Gachibowli,Hyderabad,2,Bachelors/Family,3
2,11000,1200,1,Bandlaguda Jagir,Hyderabad,1,Bachelors/Family,2
2,11000,850,1,Mehdipatnam,Hyderabad,1,Bachelors/Family,2
2,11000,900,1,Musheerabad,Hyderabad,1,Bachelors/Family,2
2,8000,800,1,Gopanapalli,Hyderabad,2,Bachelors/Family,2
2,9000,1000,1,Hydershakote,Hyderabad,1,Bachelors,2
2,8000,1020,1,Hydershakote,Hyderabad,2,Bachelors/Family,2
1,5500,300,1,Ameenpur,Hyderabad,1,Bachelors/Family,1
2,12000,1800,1,"Quthbullapur, NH 7",Hyderabad,2,Bachelors/Family,2
3,25000,919,2,"Rajendra Nagar, Outer Ring Road",Hyderabad,2,Bachelors/Family,2
3,23000,25,2,"Sanath Nagar, NH 9",Hyderabad,2,Bachelors/Family,3
2,12000,1050,1,Bandlaguda Jagir,Hyderabad,2,Bachelors/Family,2
2,6500,200,2,Dammaiguda,Hyderabad,1,Bachelors,2
1,9000,450,1,Moti Nagar,Hyderabad,1,Bachelors/Family,1
4,25000,1000,1,"Narsingi, Outer Ring Road",Hyderabad,2,Bachelors/Family,3
3,12500,1250,2,Kompally,Hyderabad,2,Bachelors,2
3,45000,1900,2,"Financial District, Nanakram Guda",Hyderabad,1,Bachelors,3
2,27000,1500,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,2
3,75000,2395,2,"Vittal Rao Nagar, Hitech City",Hyderabad,2,Family,3
2,9000,1800,1,"Basheer Bagh, Hyderabad,",Hyderabad,2,Bachelors/Family,2
2,12000,700,2,BHEL,Hyderabad,1,Bachelors/Family,2
3,24000,1700,1,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,1,Family,2
2,15000,1200,1,"Rasoolpura, Mahatma Gandhi Road",Hyderabad,1,Bachelors,2
3,24000,1600,2,"Miyapur, NH 9",Hyderabad,2,Bachelors/Family,3
2,12000,745,1,Sainikpuri,Hyderabad,1,Bachelors/Family,2
3,27000,2210,1,"Nallagandla, Serilingampally",Hyderabad,2,Family,3
3,30000,1450,2,"Chandanagar, NH 9",Hyderabad,2,Bachelors/Family,3
3,20000,1400,1,Narayanaguda,Hyderabad,2,Family,3
3,22000,2000,2,A 307 Blossom Heights,Hyderabad,2,Bachelors,3
4,25000,1815,1,Old Bowenpally,Hyderabad,2,Bachelors/Family,3
2,23000,1000,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,1
2,12000,1000,1,in Maruthi Nagar-Dr A.S. Rao Nagar,Hyderabad,1,Bachelors/Family,2
2,18000,1200,1,Chanda Nagar,Hyderabad,1,Bachelors/Family,3
3,55000,2430,1,Gachibowli,Hyderabad,2,Bachelors,3
1,5000,140,1,Malkajgiri,Hyderabad,1,Bachelors/Family,1
2,13000,1200,1,Nacharam,Hyderabad,2,Bachelors/Family,2
2,9000,1100,1,"Boduppal, NH 2 2",Hyderabad,1,Bachelors/Family,3
2,7000,800,2,"Buddha Nagar Colony, Boduppal",Hyderabad,1,Bachelors,2
3,28000,1500,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,3
2,15000,1200,1,Amberpet,Hyderabad,2,Bachelors/Family,2
3,14000,1350,1,KTR Colony,Hyderabad,2,Bachelors/Family,3
5,45000,2300,2,Narayanguda,Hyderabad,1,Bachelors,3
1,12000,1300,1,Alwal,Hyderabad,2,Bachelors/Family,2
2,12500,1000,1,"Upparpally, Hyderabad Expressway",Hyderabad,2,Bachelors/Family,2
2,13000,1210,1,Nizampet,Hyderabad,1,Bachelors/Family,2
2,9500,1050,1,"Bollaram, Outer Ring Road",Hyderabad,1,Bachelors/Family,2
3,35000,1600,2,"Nallagandla, Serilingampally",Hyderabad,2,Family,3
1,4000,300,1,in Syed Ali Guda,Hyderabad,1,Bachelors/Family,1
1,8000,300,1,"Mallepally, NH 7",Hyderabad,2,Bachelors/Family,1
2,12500,1010,2,ECIL,Hyderabad,1,Bachelors,2
3,65000,1850,2,"Patrika Nagar, Hitech City",Hyderabad,2,Bachelors,3
2,13000,1300,2,"Ramanthapur, NH 2 2",Hyderabad,2,Bachelors,2
2,12500,1100,2,Chanda Nagar,Hyderabad,1,Bachelors,2
3,45000,2200,2,"Himayath Nagar, NH 7",Hyderabad,2,Bachelors/Family,3
1,6000,500,1,Seri Lingampally,Hyderabad,1,Bachelors/Family,1
3,50000,2290,1,"Nallagandla, Serilingampally",Hyderabad,2,Bachelors,3
3,40000,1900,2,"Himayath Nagar, NH 7",Hyderabad,2,Bachelors/Family,3
3,30000,1600,2,"Himayath Nagar, NH 7",Hyderabad,2,Bachelors/Family,3
2,7000,800,1,Chandrayanguttabalguda,Hyderabad,1,Bachelors/Family,1
3,25000,1600,1,"Sanath Nagar, NH 9",Hyderabad,2,Bachelors/Family,3
1,9000,500,1,"Miyapur, NH 9",Hyderabad,1,Bachelors/Family,1
3,16000,1500,2,"Pragathi Nagar, Kukatpally",Hyderabad,2,Family,3
1,10500,650,1,"Banjara Hills, NH 9",Hyderabad,2,Bachelors/Family,1
4,100000,3300,2,"Vittal Rao Nagar, Hitech City",Hyderabad,2,Family,4
2,9000,1200,1,"Boduppal, NH 2 2",Hyderabad,1,Bachelors/Family,2
2,11000,800,1,Ram nagar,Hyderabad,2,Bachelors/Family,2
3,24000,1200,1,"Kachiguda, NH 2 2",Hyderabad,2,Bachelors/Family,4
2,12000,1000,1,"Nallagandla, Serilingampally",Hyderabad,1,Bachelors/Family,1
2,20000,1600,1,Kothapet,Hyderabad,1,Family,3
2,24000,1200,2,Dr A.S. Rao Nagar,Hyderabad,2,Bachelors/Family,2
2,12000,1100,1,"Balapur X road,Triveni nagar",Hyderabad,2,Bachelors/Family,2
3,12000,1250,2,Alwal,Hyderabad,2,Family,3
2,10000,1100,2,Gajularamaram,Hyderabad,1,Bachelors/Family,2
2,45000,1600,1,Kattedan Rd,Hyderabad,2,Bachelors/Family,2
2,22000,1000,1,Gachibowli,Hyderabad,2,Bachelors/Family,2
1,6500,455,1,Bandlaguda Jagir,Hyderabad,1,Bachelors/Family,1
3,40000,1473,1,"Kukatpally, NH 9",Hyderabad,2,Bachelors/Family,2
5,300000,4050,1,"Bandlaguda Jagir,, Hyderabad",Hyderabad,1,Bachelors/Family,4
