customer_id,age,gender,dependents,occupation,city,customer_nw_category,branch_code,churn
27073,66,1,0,0,782,3,1494,0
27074,38,0,,1,1534,3,1492,0
27075,58,1,0,0,1361,2,813,0
27076,74,0,0,,334,3,1097,0
27078,49,1,0,0,1047,3,1738,0
27080,24,0,0,2,834,2,3884,0
27081,71,0,0,1,1020,2,13,0
27082,29,1,,1,409,2,585,0
27083,69,1,0,3,630,3,2487,0
27084,30,1,0,1,492,2,1414,1
27085,76,1,0,3,649,2,644,1
27086,44,0,0,0,517,2,1455,0
27087,58,1,0,0,,2,3357,0
27088,35,0,0,1,1020,2,2001,0
27089,26,1,0,1,1096,1,248,0
27090,61,1,0,1,318,1,873,0
27091,60,1,2,1,1020,3,227,0
27092,52,1,2,0,550,3,1901,1
27094,66,1,0,1,1494,2,1249,1
27095,90,,0,1,1300,2,2327,0
27096,26,1,0,1,409,3,457,0
27097,50,1,0,0,941,3,2318,0
27098,30,1,0,0,1232,3,1578,0
27099,21,0,0,2,1084,2,540,0
27100,32,1,0,1,517,3,420,0
27101,31,0,,1,1439,2,74,0
27102,81,0,0,3,1020,1,501,0
27103,48,0,0,1,575,1,2549,0
27104,51,1,0,1,1382,3,629,0
27105,23,1,0,1,656,2,2764,0
27106,33,1,0,1,11,1,121,1
27107,40,0,0,1,409,1,2093,0
27108,45,0,2,0,1232,2,185,0
27109,61,1,0,1,637,2,224,0
27110,52,1,2,1,15,2,1229,0
27111,39,0,0,1,409,2,457,0
27112,90,1,0,4,1096,2,32,0
27113,20,0,0,2,333,2,464,0
27114,45,1,2,1,1597,3,170,0
27115,59,1,1,0,904,2,1894,0
27116,27,1,0,1,334,2,1237,0
27117,45,0,0,1,1494,1,67,0
27118,25,1,,1,1412,3,4232,0
27119,69,0,0,1,834,1,22,0
27120,14,0,0,1,1020,1,16,1
27121,35,0,2,1,169,3,147,0
27122,71,1,0,1,179,3,641,0
27123,47,1,0,0,334,2,1869,0
27124,43,1,0,1,1344,2,749,0
27125,35,0,0,1,318,3,1354,0
27126,48,0,0,1,409,1,935,1
27127,52,0,0,0,1258,3,3692,0
27128,72,1,0,3,15,1,299,0
27129,43,0,0,1,1254,3,25,0
27130,14,0,,2,1597,3,737,0
27131,46,1,0,0,1096,2,27,0
27132,45,1,4,0,334,2,24,0
27133,31,1,,0,207,2,2296,1
27134,48,1,0,1,834,1,18,0
27135,85,1,0,3,1262,1,26,0
27136,38,1,,1,408,3,2727,0
27137,90,,0,1,904,2,1905,0
27138,34,1,0,1,1135,3,1233,0
27139,39,1,0,1,575,2,3520,0
27141,44,0,2,1,1111,2,1351,0
27142,32,0,0,0,1525,3,2504,0
27143,78,1,1,1,1232,2,104,0
27144,44,0,0,1,1020,3,406,1
27145,57,1,0,1,763,2,1584,0
27146,66,0,0,3,,2,323,1
27147,54,1,0,0,1096,3,273,0
27148,90,,,1,1096,1,139,0
27149,46,0,3,1,409,2,27,1
27151,41,0,1,1,334,3,10,0
27152,35,1,0,1,1494,3,251,0
27154,9,0,0,2,1020,2,47,0
27155,62,1,0,0,1096,2,1719,0
27156,47,0,0,1,575,1,280,0
27157,2,0,,2,1020,2,159,0
27158,34,0,0,1,575,1,90,1
27159,53,0,0,1,575,1,90,0
27160,37,1,2,0,1096,2,679,0
27161,47,1,2,0,1020,1,19,0
27162,90,1,0,1,162,1,329,0
27163,39,0,0,1,1232,2,825,0
27164,26,1,0,1,189,2,2730,0
27165,60,1,2,1,388,2,130,0
27166,41,0,1,1,1525,1,146,0
27167,63,1,,1,996,2,343,1
27168,10,1,0,2,146,2,1754,0
27169,71,1,,3,623,3,3777,0
27170,61,1,0,1,1020,3,240,0
27171,90,1,0,1,279,2,948,1
27172,28,1,0,1,834,2,2666,0
27173,65,1,0,1,834,1,40,0
27174,45,1,0,1,618,3,1037,0
27175,32,0,0,2,334,1,17,0
27176,61,0,0,1,1096,3,292,0
27177,38,1,0,1,834,2,277,1
27178,48,1,0,1,578,2,2916,0
27179,32,1,0,1,65,2,2415,0
27180,36,0,0,1,1258,2,769,0
27181,23,1,0,1,1467,2,191,1
27183,38,1,1,1,1020,3,1574,0
27184,54,1,0,1,61,2,856,0
27185,59,0,0,1,557,2,721,0
27186,27,1,0,1,909,3,1398,0
27187,13,0,,2,617,3,1362,0
27188,56,0,0,1,623,2,1021,0
27189,32,0,0,1,235,3,733,1
27190,54,1,0,1,102,2,113,0
27191,85,0,0,1,1020,2,47,0
27192,39,1,,1,1154,3,2129,0
27193,43,0,0,0,1084,1,540,0
27194,44,1,2,1,1494,3,1705,0
27195,73,1,0,3,1020,2,118,0
27196,34,1,,0,1020,2,3200,0
27197,37,0,0,1,623,3,1998,1
27198,32,1,0,1,834,3,752,0
27199,40,0,0,1,995,1,200,0
27200,68,1,0,3,624,2,736,0
27201,80,1,,1,221,2,68,0
27202,43,0,0,0,334,2,493,1
27203,30,0,0,1,334,3,880,0
27204,67,0,0,1,834,1,14,1
27205,90,,0,1,1439,2,74,0
27206,71,1,0,3,1020,2,13,1
27207,27,1,0,0,485,3,1514,0
27208,60,1,0,0,394,2,762,1
27209,46,0,0,1,334,2,136,1
27210,45,1,0,1,1400,3,3589,0
27211,36,1,0,1,1363,2,222,1
27212,60,0,,,675,3,2244,0
27213,90,1,0,1,1020,3,143,0
27214,64,0,0,1,980,3,285,0
27215,30,1,0,0,666,2,2054,0
27216,69,1,,3,563,2,927,0
27217,25,0,0,2,408,3,2727,0
27218,37,1,,1,257,2,863,0
27219,29,0,0,1,1002,3,303,0
27220,58,0,0,1,621,3,1988,0
27221,59,1,0,1,1598,2,1087,0
27222,35,0,0,1,146,1,1753,0
27223,72,1,0,3,953,3,470,0
27224,69,1,1,1,1158,2,2715,0
27225,17,1,,2,1181,3,235,0
27226,58,0,0,1,409,2,1668,0
27227,47,1,2,1,1020,2,143,1
27228,29,0,0,0,1096,3,287,0
27229,46,0,0,1,834,2,1242,0
27231,33,0,0,0,409,2,1898,0
27233,51,0,0,1,,3,1767,0
27234,45,0,0,1,656,2,138,0
27235,40,0,0,1,1600,2,662,0
27236,64,1,0,3,1232,3,29,0
27237,50,1,2,1,572,2,189,0
27238,33,0,0,1,1020,2,1008,0
27239,57,1,1,1,1096,1,32,0
27240,61,1,0,3,219,2,3171,1
27241,30,1,0,1,1096,3,2072,0
27242,43,0,0,1,243,3,122,0
27243,46,1,,1,668,3,2867,1
27244,78,1,0,3,334,2,136,0
27245,90,,,1,1361,2,813,0
27246,81,1,0,3,1020,1,5,0
27247,27,0,0,0,787,3,1691,1
27248,81,1,0,1,1020,1,1,0
27249,21,0,0,2,842,3,1970,0
27250,68,1,0,3,1496,2,519,0
27251,64,1,1,1,1232,1,539,0
27252,90,,0,,904,2,1907,0
27253,62,0,0,1,211,2,981,0
27254,43,0,0,1,996,2,1834,0
27255,90,,0,1,575,1,280,0
27256,65,1,0,0,1232,1,39,0
27257,67,0,0,1,1020,2,15,1
27258,46,1,1,1,1096,2,1003,0
27259,61,0,0,1,905,3,1832,0
27260,35,0,0,1,1020,2,561,0
27261,33,1,1,0,946,2,727,0
27262,70,1,0,3,623,3,368,1
27263,33,1,0,0,243,2,122,0
27264,68,0,0,1,623,2,1996,1
27265,11,1,0,2,1096,2,337,0
27266,48,,,0,905,2,634,0
27267,52,1,0,0,1274,2,162,0
27268,50,1,0,0,1096,3,132,0
27270,33,0,2,1,860,3,2325,0
27271,56,1,0,1,575,2,1718,0
27272,28,0,0,0,1113,3,1283,1
27273,29,1,0,0,980,3,2696,0
27274,59,0,0,1,965,3,1221,0
27275,90,,,1,241,2,1257,0
27276,55,0,2,1,1232,2,1227,0
27279,69,0,0,1,623,2,45,0
27280,59,1,5,0,1020,3,1,0
27281,15,1,0,2,241,2,1058,0
27282,46,1,0,0,546,2,1732,1
27283,72,1,0,3,1540,3,1600,0
27285,53,0,,1,623,2,418,0
27286,45,1,0,0,334,2,41,0
27288,56,0,2,0,1096,2,43,0
27289,55,0,0,1,452,3,637,0
27292,33,0,0,1,1232,2,746,0
27293,53,1,0,1,1020,1,5,0
27294,32,1,0,1,666,3,715,0
27295,38,0,0,1,1076,2,1246,0
27296,41,0,0,0,1020,2,424,0
27297,67,1,0,0,180,2,1834,0
27298,37,0,0,1,1020,2,114,0
27299,55,1,0,1,1597,3,737,0
27301,68,1,0,1,1096,1,336,0
27302,28,0,0,0,1020,2,2501,0
27303,39,1,1,0,1085,3,1694,0
27304,54,1,0,1,1020,2,212,0
27305,77,0,0,1,334,1,10,0
27306,28,0,0,1,1004,3,307,0
27307,42,0,0,1,146,3,53,0
27308,6,0,0,2,1571,3,1849,0
27309,30,1,0,1,995,2,200,1
27310,41,1,1,1,15,1,49,0
27311,62,1,0,0,,2,924,0
27312,58,1,0,0,1388,3,42,0
27313,86,1,0,3,15,2,383,0
27314,48,0,2,0,575,3,44,1
27315,45,1,2,0,904,3,78,0
27316,28,0,0,0,169,3,416,0
27318,42,0,0,0,1020,3,1357,0
27319,54,1,1,1,,3,1936,1
27320,62,1,0,1,418,3,1109,0
27321,62,1,0,1,1204,3,2543,0
27322,38,1,2,0,1494,2,1007,0
27323,24,1,0,0,1494,3,1249,1
27324,13,1,0,2,409,3,249,0
27326,73,1,0,3,840,3,282,0
27327,57,0,0,0,1020,1,376,0
27328,58,0,1,1,1111,2,88,0
27329,40,1,0,1,491,1,93,1
27330,60,0,0,1,1525,2,665,0
27333,90,,0,1,1020,1,16,0
27335,48,1,3,1,107,3,1806,1
27336,38,1,0,0,1271,1,101,0
27337,78,1,0,3,623,3,1995,0
27338,54,1,2,1,1020,1,86,0
27339,64,0,0,1,146,2,53,0
27340,34,1,0,0,66,3,2929,0
27341,33,1,0,0,1084,3,831,0
27342,81,1,0,3,956,2,1571,0
27343,38,1,0,0,1111,2,483,0
27344,37,1,0,1,834,3,515,0
27345,59,1,0,3,1150,3,35,0
27346,74,0,0,1,995,2,1318,0
27347,38,1,0,0,575,2,1202,0
27348,40,0,1,1,752,3,165,1
27349,64,0,0,1,1178,2,526,0
27350,44,1,0,1,557,1,284,0
27351,64,0,0,0,745,3,1904,0
27352,90,,,1,15,3,901,0
27353,39,1,0,1,487,3,868,0
27354,37,0,0,1,1020,3,411,0
27355,22,0,0,2,454,2,1480,1
27356,39,1,1,0,1232,2,7,0
27357,31,1,0,0,146,3,1243,1
27358,90,1,0,1,427,1,8,1
27359,40,1,,1,146,3,2841,1
27360,28,0,0,1,162,2,304,0
27361,47,1,2,1,575,1,44,1
27362,37,0,,1,643,3,2367,0
27363,37,0,0,1,1033,2,344,0
27364,50,0,0,0,609,2,993,0
27365,23,0,0,2,930,3,1549,0
27366,66,1,0,0,318,1,1306,0
27367,48,1,0,1,1589,3,147,0
27368,60,1,2,1,15,2,305,1
27369,67,0,0,1,409,2,922,0
27370,51,0,0,1,986,3,1355,0
27371,34,1,0,1,623,3,2019,1
27372,79,0,0,0,1084,1,540,0
27373,51,1,3,1,409,3,1350,0
27374,36,0,0,1,954,3,2031,0
27375,69,0,0,1,318,2,107,0
27377,60,1,2,0,1096,2,2535,0
27378,74,1,0,3,431,3,906,0
27379,37,1,0,0,146,1,286,0
27380,16,1,0,2,221,3,68,0
27381,67,1,0,3,15,2,300,0
27382,34,0,0,0,1020,3,12,0
27383,46,0,0,1,1439,2,74,0
27384,7,0,0,2,1096,2,11,0
27385,52,1,2,1,1150,3,2658,0
27387,36,1,1,1,1258,2,3656,1
27388,64,0,0,1,146,1,141,1
27389,71,1,0,1,1020,1,39,0
27390,58,1,2,3,409,2,1657,1
27391,54,0,0,1,146,2,1748,0
27392,66,1,0,3,1216,2,407,0
27395,55,1,3,1,61,2,115,0
27396,90,1,0,1,1020,3,829,0
27397,22,1,0,2,1439,1,2355,0
27398,62,1,,1,334,1,675,1
27399,81,1,0,1,318,3,1314,0
27400,22,1,0,2,623,2,45,0
27401,27,0,0,1,409,3,1261,0
27402,39,1,0,1,759,3,2096,0
27403,44,0,0,1,146,3,41,1
27404,33,0,0,0,486,2,232,0
27405,65,1,0,1,34,1,380,0
27406,29,1,2,1,1002,3,303,0
27407,64,1,5,0,1197,3,2104,0
27408,45,1,,1,268,2,2698,0
27409,32,1,0,0,1020,2,990,0
27410,53,0,,1,102,3,2843,0
27411,29,0,,2,1111,2,1292,0
27412,34,0,0,0,1020,3,84,0
27413,38,0,0,1,1020,2,60,0
27414,34,0,0,1,1020,2,288,1
27415,53,1,3,1,,2,981,0
27416,44,1,0,1,1286,2,761,0
27417,34,1,3,0,1020,3,143,0
27418,72,1,0,3,146,3,312,0
27419,53,0,0,1,1629,3,1448,0
27420,19,0,0,2,241,2,62,0
27422,42,0,1,1,1020,3,541,0
27423,51,0,,1,514,3,190,0
27424,68,1,0,1,1020,1,541,0
27425,47,0,0,0,,2,2099,0
27426,47,1,2,0,146,3,628,0
27427,90,,,1,1348,2,1281,0
27428,65,1,0,0,905,2,1380,0
27429,32,1,0,0,1525,2,538,0
27430,35,0,0,1,1150,3,61,0
27431,41,1,0,1,318,2,434,0
27432,22,1,0,2,1020,1,12,1
27433,53,1,1,0,575,1,11,0
27434,47,1,1,1,1114,2,2676,0
27435,55,1,3,1,623,2,1554,0
27436,81,1,0,3,996,1,3029,0
27437,62,1,0,0,872,3,2951,0
27439,38,0,0,0,1328,2,362,0
27440,79,1,1,3,1020,2,240,0
27441,56,1,0,1,1020,3,288,0
27442,90,,0,1,1232,2,359,0
27443,41,1,1,1,146,2,1749,1
27444,64,1,0,1,1494,3,955,1
27445,71,1,0,3,102,3,1453,0
27446,34,1,0,0,1589,2,1712,0
27447,39,1,0,0,844,3,918,0
27448,63,0,2,1,491,3,93,0
27449,51,0,0,1,334,3,17,1
27450,49,1,2,1,1577,2,1805,1
27451,63,1,0,3,1020,3,322,0
27452,46,1,1,1,649,2,1329,0
27453,59,0,0,1,294,2,1256,1
27454,54,0,0,1,905,3,1341,0
27455,46,1,0,0,834,3,349,0
27456,57,0,2,1,15,1,6,0
27457,52,0,1,1,491,3,615,0
27458,61,1,0,0,1154,3,171,0
27459,47,1,3,1,834,3,2788,1
27460,90,1,0,1,1180,1,116,0
27461,51,1,0,1,1184,2,3389,1
27462,35,1,0,0,491,3,619,0
27463,52,0,1,1,146,2,9,0
27464,72,1,0,1,914,2,2615,0
27465,50,0,0,1,834,2,22,1
27466,49,0,0,0,1525,2,488,0
27467,29,0,0,2,1247,2,945,1
27468,54,1,0,1,1020,2,1425,0
27469,59,0,0,0,1322,3,176,0
27470,45,0,1,0,1232,2,103,1
27471,68,1,0,3,1195,2,55,0
27472,27,0,2,1,334,2,232,0
27473,33,1,0,0,,3,206,0
27474,54,0,0,1,579,3,192,0
27476,52,0,0,1,1181,2,1649,0
27477,21,1,0,1,38,2,2263,1
27478,45,1,0,0,621,3,208,0
27479,25,1,0,1,1415,3,2330,0
27480,48,1,0,1,1289,3,1916,0
27481,90,,0,1,834,2,18,1
27482,47,0,0,0,1494,3,1007,0
27483,35,0,0,1,1232,2,486,0
27484,58,1,0,1,684,2,936,1
27485,60,1,2,1,1149,1,59,0
27487,44,0,0,0,1020,2,19,0
27488,77,1,0,3,1076,2,64,0
27489,60,1,0,1,409,3,330,0
27490,32,1,0,1,1271,2,378,0
27491,62,1,0,0,69,2,858,0
27492,65,0,0,1,1589,2,416,0
27493,62,0,0,0,409,3,1657,0
27494,63,1,0,3,334,2,136,0
27496,46,0,0,1,834,3,2720,0
27497,73,1,0,1,656,2,1332,1
27498,54,0,0,1,7,2,216,0
27500,61,0,0,1,1046,2,102,0
27501,38,1,0,0,575,2,90,0
27502,27,1,0,2,235,3,733,0
27504,42,0,0,1,572,1,189,0
27505,35,0,0,0,1096,3,144,1
27506,89,1,0,0,1546,1,58,0
27507,64,1,0,1,853,3,648,0
27508,35,1,0,1,980,2,655,0
27509,66,0,0,1,334,3,500,0
27510,47,0,0,0,834,2,1404,0
27511,55,1,2,1,452,3,637,1
27512,66,1,,1,436,2,605,1
27513,36,0,0,0,1020,1,5,0
27514,53,1,2,1,1020,3,16,0
27515,32,0,0,1,1020,2,85,0
27516,43,0,0,1,1623,2,532,1
27517,49,0,0,1,623,2,1639,0
27518,58,1,3,1,949,3,342,0
27519,70,0,0,1,1232,2,7,0
27520,37,1,2,1,61,2,263,0
27521,8,0,,2,146,2,261,0
27522,55,0,0,1,,2,1568,0
27523,20,1,0,2,1084,1,145,0
27524,40,1,0,1,820,3,1837,0
27526,35,1,5,1,227,2,1024,0
27527,48,1,0,1,623,3,811,1
27528,20,0,0,2,1382,3,629,0
27529,47,1,0,1,1020,3,1030,1
27531,77,0,,1,118,1,325,0
27532,77,0,0,1,1589,1,33,0
27533,51,0,0,1,1020,2,419,1
27534,54,1,0,0,623,3,365,1
27535,42,1,0,0,146,2,353,0
27536,23,1,0,1,1096,2,438,0
27537,38,1,0,1,1438,2,151,0
27538,74,1,0,3,1096,2,396,0
27539,27,0,0,0,409,3,272,0
27540,26,1,0,1,1617,3,3195,0
27541,45,1,0,1,26,2,221,0
27542,42,1,0,1,334,2,441,0
27543,30,1,2,0,665,2,177,0
27544,66,0,0,1,905,2,1310,0
27545,50,1,0,0,623,1,239,0
27546,25,1,0,1,146,2,3940,0
27547,32,0,0,1,1020,2,538,0
27548,33,1,0,0,1271,2,1696,0
27550,23,0,0,2,1020,3,227,0
27551,5,0,0,2,296,2,3151,0
27552,38,1,1,1,1150,2,108,0
27553,24,0,,1,914,2,123,0
27554,33,0,0,1,1020,1,1,0
27555,49,1,,1,1643,3,210,0
27556,69,0,,1,334,3,141,0
27557,72,0,0,1,886,2,1914,1
27558,58,1,0,0,146,3,14,0
27559,46,0,0,0,1020,2,114,0
27560,90,,,1,409,3,931,0
27561,90,,,1,1181,2,186,0
27562,10,1,0,0,623,1,368,0
27563,31,1,,0,913,3,2750,0
27564,25,0,0,0,1096,2,27,0
27565,39,1,2,1,623,3,259,0
27566,67,0,0,0,575,3,1721,0
27567,71,0,0,1,261,3,419,0
27568,54,0,0,1,318,2,434,1
27569,90,,0,1,499,2,647,0
27570,47,0,0,1,1040,2,252,0
27571,45,0,0,1,1487,3,1363,0
27572,76,0,0,1,579,2,192,1
27573,53,1,0,1,1252,3,2056,0
27574,20,1,,2,904,3,296,0
27575,32,0,0,1,146,3,891,0
27576,58,1,4,0,1094,2,473,0
27577,75,1,0,1,146,3,4228,1
27578,26,0,0,2,17,2,181,1
27579,25,0,0,1,1096,2,26,0
27580,57,0,0,1,1621,1,50,0
27581,66,0,0,3,834,2,1128,0
27582,53,1,1,0,1020,3,419,0
27583,36,0,2,1,146,2,41,0
27584,43,1,0,0,1232,2,2523,0
27585,60,1,0,1,334,2,500,0
27586,33,1,0,0,623,2,545,0
27587,59,1,0,1,570,2,1656,0
27588,64,0,,3,1232,2,185,0
27589,32,1,0,1,905,2,1836,0
27590,65,1,0,1,1020,3,19,0
27591,74,1,0,3,1096,2,92,0
27592,61,1,2,1,15,2,6,0
27593,40,0,0,1,531,3,1381,0
27595,78,1,0,3,1241,3,1035,0
27596,64,1,1,3,1220,2,1994,0
27597,90,,0,1,1020,2,212,1
27598,30,1,0,0,904,3,1908,1
27599,64,1,0,1,575,2,280,0
27600,79,1,0,3,1232,2,148,0
27601,41,1,2,1,1096,2,91,0
27602,23,1,0,1,1494,2,1008,0
27603,52,0,0,0,409,2,293,1
27604,64,0,0,1,,2,529,0
27605,38,1,,0,,3,2605,0
27606,90,1,0,1,,1,33,0
27607,22,1,0,1,,3,2068,0
27608,24,1,0,2,1338,3,2067,1
27609,32,0,0,1,146,2,1749,0
27610,47,1,3,1,1181,2,235,0
27611,65,1,0,1,1020,2,540,0
27612,37,1,2,1,575,2,1717,1
27613,56,1,0,0,479,2,1275,0
27614,33,1,0,0,834,2,40,0
27615,39,1,0,1,1494,2,1007,0
27616,43,0,0,1,1096,3,1664,1
27617,36,1,2,1,1469,2,2708,1
27618,27,1,0,1,1020,3,490,0
27619,43,0,3,1,851,3,864,0
27620,55,1,0,1,1096,3,1666,0
27621,41,0,0,1,617,3,1362,0
27622,33,0,0,2,409,2,331,0
27623,43,1,0,1,,3,2468,0
27624,41,1,1,1,232,3,350,0
27625,47,1,0,1,575,3,583,0
27626,20,0,0,2,485,2,1403,0
27627,45,1,0,1,578,2,2938,0
27629,70,0,0,3,1232,3,148,1
27630,71,1,0,3,623,2,377,0
27631,39,1,2,1,649,2,54,0
27632,47,0,0,1,409,2,905,0
27633,18,0,0,2,61,3,115,0
27634,80,1,0,3,1096,1,2024,0
27635,33,1,0,1,860,3,2325,0
27636,53,0,0,1,299,2,59,1
27637,53,1,0,0,623,2,218,1
27638,64,0,1,1,1396,2,1368,1
27639,36,1,0,0,146,2,367,1
27640,26,1,0,0,630,3,1771,1
27641,41,1,3,1,,3,1892,0
27642,42,1,2,1,834,1,40,0
27643,30,0,0,2,1534,2,1506,0
27644,38,1,0,1,298,3,1214,0
27645,40,1,,1,409,2,1668,0
27646,15,1,0,2,1525,2,1,0
27647,51,0,,1,1096,3,4404,0
27648,28,0,0,2,15,2,69,0
27649,62,0,0,1,1579,2,953,0
27650,41,1,1,0,409,2,1565,0
27651,36,1,0,1,905,1,34,0
27652,24,1,0,2,334,1,4,0
27653,50,1,2,1,175,2,3082,0
27654,72,0,0,3,1020,1,60,0
27655,38,1,,1,1282,2,1747,1
27656,90,1,0,1,996,3,343,0
27657,64,1,2,0,1096,2,144,0
27658,65,1,0,0,15,2,69,0
27659,76,1,0,3,834,1,14,0
27660,69,0,0,1,146,1,140,0
27661,25,1,,0,409,2,391,0
27662,53,0,0,0,399,2,403,0
27663,6,1,,2,751,2,340,0
27664,42,0,0,1,623,2,1639,0
27665,41,0,0,0,1388,2,811,1
27666,45,0,0,1,1540,3,1545,1
27667,26,1,0,1,1494,3,1708,0
27668,55,1,0,1,31,2,1936,0
27669,33,0,0,1,15,1,49,0
27670,56,0,0,1,169,3,416,0
27672,48,1,0,1,60,3,595,0
27673,28,0,0,1,623,3,3611,1
27674,46,0,2,1,1643,1,210,0
27675,33,1,0,1,1096,2,1719,0
27676,31,1,1,1,409,3,886,0
27677,40,1,0,0,575,3,2972,1
27678,68,1,4,0,623,1,512,0
27679,61,1,,3,136,1,2433,0
27680,40,1,0,0,409,3,330,0
27681,30,1,0,0,1020,2,322,0
27682,29,1,0,0,1020,2,1230,1
27683,65,1,0,0,1020,2,16,0
27684,35,1,1,0,1096,3,2055,0
27685,49,1,1,0,1020,3,47,0
27686,24,1,0,2,575,3,679,0
27687,43,0,0,1,1020,3,288,0
27688,72,1,0,3,1084,3,685,0
27690,63,1,0,1,,3,1517,1
27691,34,1,,1,1494,2,955,1
27692,35,0,0,0,1020,2,84,0
27693,36,1,,1,1111,2,2830,0
27695,41,0,0,1,694,2,142,0
27696,27,1,0,1,1096,1,328,0
27697,30,0,0,2,1020,3,84,0
27698,31,1,0,1,180,3,187,0
27699,40,1,1,0,1084,2,228,0
27700,33,1,1,1,162,2,860,0
27701,8,1,0,1,1020,3,3354,0
27702,30,1,0,1,61,2,3271,1
27703,38,1,0,0,1459,3,3559,0
27704,67,1,0,1,1106,2,793,0
27707,69,0,,1,334,3,323,0
27708,45,0,0,1,1135,2,117,0
27709,33,0,,1,1232,3,962,0
27711,71,0,0,1,1096,3,328,0
27712,39,1,2,1,1041,3,2036,0
27713,48,1,2,1,1055,3,1635,1
27715,25,1,,0,1540,3,1551,0
27716,34,0,0,0,1020,1,114,0
27717,48,1,0,1,1084,2,2868,0
27718,33,0,0,1,409,2,932,1
27719,6,0,0,2,1096,3,1409,0
27720,61,1,0,0,623,2,696,0
27721,49,1,3,0,1322,3,176,0
27722,27,1,1,0,491,3,619,1
27723,20,1,0,2,526,2,421,0
27724,63,1,0,0,1111,2,1898,0
27725,38,1,0,1,1096,3,91,0
27726,58,1,0,1,1076,3,793,0
27727,29,0,1,1,409,2,272,0
27728,40,0,0,0,1020,3,159,0
27729,42,1,0,1,61,2,1580,0
27730,64,1,1,1,579,2,192,0
27731,30,1,,1,415,3,2285,0
27732,39,0,0,1,146,1,157,0
27733,56,0,0,1,480,1,249,0
27734,57,1,0,1,15,2,6,0
27735,32,1,1,1,15,2,6,1
27736,26,0,0,0,1084,2,1028,0
27737,61,1,0,1,376,3,2712,0
27738,53,0,0,1,,2,505,0
27739,29,0,0,0,623,2,1031,0
27740,56,1,0,1,1380,3,2052,0
27741,37,1,1,0,620,2,351,0
27742,53,1,2,0,1020,2,5,0
27743,36,1,,0,664,3,241,0
27744,34,1,0,1,61,2,3294,1
27745,41,0,,1,447,3,989,1
27746,39,1,0,1,1440,2,828,0
27747,54,1,0,0,1020,2,60,0
27748,33,1,0,2,1076,2,64,0
27749,56,0,0,1,1020,2,398,0
27750,73,1,0,3,623,2,21,0
27751,62,1,0,0,1020,1,592,0
27752,45,1,0,0,822,2,20,0
27753,51,1,2,1,452,3,637,1
27754,37,1,2,0,1525,3,146,1
27755,41,0,0,1,1590,3,2104,0
27756,62,1,,0,557,2,721,0
27757,73,1,,3,623,2,1990,0
27758,44,1,0,1,1020,3,582,0
27759,47,0,0,0,1096,2,273,0
27760,57,1,0,1,1020,2,15,0
27761,43,1,0,1,1096,2,32,1
27762,62,1,0,1,575,2,280,0
27763,43,1,0,1,694,3,142,1
27764,38,1,0,1,966,2,37,0
27765,63,1,0,1,1020,2,541,0
27766,56,1,0,1,1096,1,11,0
27767,36,0,0,1,334,2,3923,0
27768,27,1,,0,1096,2,438,0
27769,25,0,0,1,409,2,2928,0
27770,36,1,2,1,241,2,1257,1
27771,90,,0,1,,2,2346,1
27772,44,1,0,1,1075,2,1722,0
27773,90,,0,1,834,3,478,0
27774,47,1,0,1,1232,2,185,0
27775,31,1,0,2,623,3,21,0
27776,31,1,0,1,1494,2,1704,0
27777,59,1,,1,808,2,3283,0
27778,39,1,0,1,772,3,3363,0
27779,40,1,2,0,1322,2,2516,1
27780,70,1,0,1,745,2,298,0
27781,12,1,0,0,409,2,272,0
27782,65,1,0,1,623,2,81,0
27783,90,,,1,1020,2,163,0
27784,56,1,0,1,979,2,2593,0
27785,62,1,0,0,479,3,234,1
27786,44,1,3,0,334,1,1880,1
27787,40,1,0,1,1312,2,1917,0
27788,34,0,0,0,1020,3,357,1
27789,27,1,,0,162,3,860,0
27790,58,1,0,0,1363,2,52,1
27791,41,0,0,1,1211,3,510,0
27792,21,1,0,1,623,2,1996,1
27793,66,0,0,1,409,3,503,1
27794,77,1,0,3,666,2,715,0
27796,33,0,0,1,409,1,158,0
27797,74,1,0,3,1096,1,11,0
27799,26,1,0,1,1271,2,379,0
27800,39,0,0,1,623,1,545,0
27801,54,1,1,0,575,2,44,1
27802,34,0,1,1,833,3,164,0
27803,22,1,0,1,623,2,365,0
27804,56,0,0,0,1589,2,275,1
27805,36,0,0,1,241,2,1257,0
27806,26,0,1,1,1020,2,501,1
27807,60,0,0,1,15,2,237,0
27808,40,1,2,0,834,2,8,0
27809,49,0,0,0,1388,3,1378,0
27810,31,1,,1,905,2,259,0
27811,38,1,1,1,201,3,913,0
27812,27,1,0,0,623,2,521,0
27813,60,0,0,1,1020,2,114,0
27815,31,1,0,0,1020,2,227,1
27816,70,0,0,1,15,1,6,0
27817,72,1,0,0,1020,1,79,0
27818,69,0,0,1,1020,1,143,0
27819,43,1,1,1,630,3,1405,0
27820,48,1,0,0,905,3,1390,0
27821,64,1,0,1,491,2,93,0
27822,64,1,0,3,1085,3,135,0
27823,30,1,,1,575,3,3565,0
27824,40,1,0,1,390,3,914,0
27825,38,0,0,1,611,3,155,0
27826,55,0,3,1,1096,1,11,0
27827,72,1,0,3,1232,2,2454,1
27829,48,1,2,1,1020,2,80,0
27830,46,1,0,1,1020,1,997,0
27832,36,1,0,0,1477,3,1091,0
27834,63,0,0,1,1020,2,19,0
